id,datetime,T_HR_AVG,SOLARAD-W/m^2,HouseId,solarPanelMq,wattConsumption
14200,2016-10-21 18:00:00,11.6,0,2,0,971.7378016034233
14201,2016-10-28 18:00:00,11.2,0,2,0,988.8565069339423
14202,2016-10-07 19:00:00,1.8,0,2,0,2180.480549249552
14203,2016-10-14 19:00:00,17.9,0,2,0,2008.0157129917502
14204,2016-10-21 19:00:00,10.8,0,2,0,2107.0868257876127
14205,2016-10-28 19:00:00,8.2,0,2,0,2146.665552989384
14206,2016-10-07 21:00:00,0.6,0,2,0,1988.7087422410218
14207,2016-10-14 21:00:00,15.7,0,2,0,1799.5038346552553
14208,2016-10-21 21:00:00,8.1,0,2,0,1905.6293745663756
14209,2016-10-28 21:00:00,6.1,0,2,0,1904.444811525285
14210,2016-10-07 22:00:00,0.4,0,2,0,1294.3663624815645
14211,2016-10-14 22:00:00,14.9,0,2,0,1105.933780218623
14212,2016-10-21 22:00:00,6.0,0,2,0,1187.848096630053
14213,2016-10-28 22:00:00,5.4,0,2,0,1181.437909177599
14214,2016-10-07 23:00:00,0.3,0,2,0,997.6079673164217
14215,2016-10-14 23:00:00,13.7,0,2,0,772.8611321054457
14216,2016-10-21 23:00:00,5.8,0,2,0,868.7028007786939
14217,2016-10-28 23:00:00,5.2,0,2,0,854.2699325628757
14218,2016-10-07 01:00:00,-0.9,0,2,0,377.0051492905135
14219,2016-10-07 01:00:00,0.3,277,2,0,343.01056382854915
14220,2016-10-14 01:00:00,8.1,0,2,0,280.54946247478546
14221,2016-10-14 01:00:00,13.1,268,2,0,171.23093963057102
14222,2016-10-21 01:00:00,5.5,0,2,0,306.6362254568979
14223,2016-10-21 01:00:00,13.6,428,2,0,219.7895376087724
14224,2016-10-28 01:00:00,13.4,326,2,0,233.42965681313177
14225,2016-10-28 01:00:00,10.8,0,2,0,253.17210914302825
14226,2016-10-07 03:00:00,-1.2,0,2,0,317.38250575010966
14227,2016-10-14 03:00:00,7.1,0,2,0,196.07031506459694
14228,2016-10-21 03:00:00,6.5,0,2,0,209.82690526042842
14229,2016-10-28 03:00:00,13.1,0,2,0,89.21740966412156
14230,2016-10-07 04:00:00,-1.4,0,2,0,318.50581163459213
14231,2016-10-14 04:00:00,6.0,0,2,0,280.1360112821135
14232,2016-10-21 04:00:00,6.5,0,2,0,201.29962803481152
14233,2016-10-28 04:00:00,14.9,0,2,0,115.18588717855194
14234,2016-10-07 05:00:00,-1.8,0,2,0,306.3052451669547
14235,2016-10-14 05:00:00,5.0,0,2,0,249.66432584709435
14236,2016-10-21 05:00:00,7.9,0,2,0,196.57376677133053
14237,2016-10-28 05:00:00,14.2,0,2,0,183.8215598842474
14238,2016-10-07 06:00:00,-1.8,0,2,0,408.13030440297933
14239,2016-10-14 06:00:00,4.5,0,2,0,318.0112288581366
14240,2016-10-21 06:00:00,8.0,0,2,0,297.3664653149698
14241,2016-10-28 06:00:00,12.1,0,2,0,211.75583252861924
14242,2016-10-07 07:00:00,-1.7,6,2,0,1196.8686589589215
14243,2016-10-14 07:00:00,5.2,9,2,0,1161.1740796806387
14244,2016-10-21 07:00:00,8.3,5,2,0,1112.4553106939927
14245,2016-10-28 07:00:00,10.7,0,2,0,1045.6603955635878
14246,2016-10-07 08:00:00,-1.4,66,2,0,1463.1203844919987
14247,2016-10-14 08:00:00,6.5,73,2,0,1278.9851501777957
14248,2016-10-21 08:00:00,9.7,79,2,0,1267.9666035418916
14249,2016-10-28 08:00:00,10.3,45,2,0,1235.783858530469
14250,2016-10-07 09:00:00,-0.6,214,2,0,867.4285641990851
14251,2016-10-14 09:00:00,9.1,192,2,0,738.5954992887374
14252,2016-10-21 09:00:00,11.9,279,2,0,745.5334553818658
14253,2016-10-28 09:00:00,11.5,224,2,0,700.5902810623355
14254,2016-10-07 12:00:00,2.3,506,2,0,1074.8006807764402
14255,2016-10-14 12:00:00,18.0,209,2,0,879.6096927286893
14256,2016-10-21 12:00:00,15.3,550,2,0,1026.559750755496
14257,2016-10-28 12:00:00,16.4,270,2,0,899.9291807390528
14258,2016-10-07 13:00:00,3.2,593,2,0,845.7558335768002
14259,2016-10-14 13:00:00,18.8,148,2,0,594.415654765844
14260,2016-10-21 13:00:00,16.0,532,2,0,601.8021340158417
14261,2016-10-28 13:00:00,15.9,214,2,0,583.3340274903295
14262,2016-10-07 14:00:00,4.3,540,2,0,810.199633903722
14263,2016-10-14 14:00:00,19.2,147,2,0,662.2891223552667
14264,2016-10-21 14:00:00,16.3,459,2,0,654.8652491497164
14265,2016-10-28 14:00:00,15.5,201,2,0,658.9972720343012
14266,2016-10-07 15:00:00,4.8,415,2,0,855.7968977966648
14267,2016-10-14 15:00:00,19.8,161,2,0,642.3243155403184
14268,2016-10-21 15:00:00,16.1,302,2,0,699.4904939916075
14269,2016-10-28 15:00:00,14.6,190,2,0,723.7601624860006
14270,2016-10-07 16:00:00,4.8,252,2,0,859.0312583419836
14271,2016-10-14 16:00:00,18.8,54,2,0,764.1669221726945
14272,2016-10-21 16:00:00,15.6,183,2,0,710.7837172553741
14273,2016-10-28 16:00:00,13.5,76,2,0,709.05199181807
14274,2016-10-07 17:00:00,3.7,47,2,0,810.4415569695361
14275,2016-10-14 17:00:00,17.7,3,2,0,616.2440933047658
14276,2016-10-21 17:00:00,14.0,32,2,0,725.2924911413027
14277,2016-10-28 17:00:00,12.3,4,2,0,747.4348503852118
14278,2016-10-01 02:00:00,18.5,0,2,0,81.89190695285569
14279,2016-10-01 02:00:00,10.8,0,2,0,248.59511894218235
14280,2016-10-08 02:00:00,0.4,0,2,0,357.8124939793231
14281,2016-10-08 02:00:00,5.2,0,2,0,268.4651929258318
14282,2016-10-15 02:00:00,10.0,0,2,0,222.0364468683668
14283,2016-10-15 02:00:00,13.1,0,2,0,223.20812564978652
14284,2016-10-22 02:00:00,9.6,0,2,0,202.71880883861377
14285,2016-10-22 02:00:00,5.3,0,2,0,334.2886445877924
14286,2016-10-29 02:00:00,3.1,0,2,0,283.20940247420435
14287,2016-10-29 02:00:00,4.7,0,2,0,238.21500461007486
14288,2016-10-01 18:00:00,22.1,5,2,0,1200.1164700679024
14289,2016-10-08 18:00:00,8.2,0,2,0,1339.6710567900366
14290,2016-10-15 18:00:00,15.8,0,2,0,1218.4636489886393
14291,2016-10-22 18:00:00,11.6,0,2,0,1281.6466729717565
14292,2016-10-29 18:00:00,4.7,0,2,0,1317.7829211071596
14293,2016-10-01 19:00:00,20.8,0,2,0,2783.629670416036
14294,2016-10-08 19:00:00,7.1,0,2,0,2885.8596320918564
14295,2016-10-15 19:00:00,14.1,0,2,0,2786.8348249361784
14296,2016-10-22 19:00:00,10.5,0,2,0,2823.9564279617402
14297,2016-10-29 19:00:00,4.7,0,2,0,2903.6671930453094
14298,2016-10-01 21:00:00,17.4,0,2,0,2350.1562481537458
14299,2016-10-08 21:00:00,4.5,0,2,0,2565.039496166374
14300,2016-10-15 21:00:00,11.6,0,2,0,2420.534055603402
14301,2016-10-22 21:00:00,9.0,0,2,0,2476.428136677099
14302,2016-10-29 21:00:00,4.6,0,2,0,2598.6610835139627
14303,2016-10-01 22:00:00,16.2,0,2,0,1453.716831291764
14304,2016-10-08 22:00:00,3.8,0,2,0,1608.5251027840648
14305,2016-10-15 22:00:00,10.2,0,2,0,1524.3317729242997
14306,2016-10-22 22:00:00,8.2,0,2,0,1533.3327333424475
14307,2016-10-29 22:00:00,4.8,0,2,0,1562.141804595476
14308,2016-10-01 23:00:00,15.7,0,2,0,967.8319686310981
14309,2016-10-08 23:00:00,3.4,0,2,0,1136.3281389180033
14310,2016-10-15 23:00:00,10.7,0,2,0,941.3438099364841
14311,2016-10-22 23:00:00,7.5,0,2,0,1071.4507109588544
14312,2016-10-29 23:00:00,4.8,0,2,0,1141.9132171980157
14313,2016-10-01 01:00:00,11.4,0,2,0,243.7650451487649
14314,2016-10-01 01:00:00,19.2,508,2,0,121.83447903301757
14315,2016-10-08 01:00:00,0.2,0,2,0,335.01911816833115
14316,2016-10-08 01:00:00,4.1,492,2,0,272.4841407258222
14317,2016-10-15 01:00:00,15.4,462,2,0,183.8506909160759
14318,2016-10-15 01:00:00,11.9,0,2,0,244.37073125039893
14319,2016-10-22 01:00:00,5.0,0,2,0,333.22692103211637
14320,2016-10-22 01:00:00,12.3,418,2,0,267.31982730873733
14321,2016-10-29 01:00:00,3.6,86,2,0,301.6934194835125
14322,2016-10-29 01:00:00,4.1,0,2,0,353.58348231087064
14323,2016-10-01 03:00:00,9.9,0,2,0,167.1490961351765
14324,2016-10-08 03:00:00,0.1,0,2,0,363.0703096968242
14325,2016-10-15 03:00:00,10.5,0,2,0,171.1070020948422
14326,2016-10-22 03:00:00,6.2,0,2,0,206.46815590774767
14327,2016-10-29 03:00:00,2.9,0,2,0,248.04559298974877
14328,2016-10-01 04:00:00,9.4,0,2,0,238.6438336182655
14329,2016-10-08 04:00:00,-0.2,0,2,0,289.95392849466936
14330,2016-10-15 04:00:00,11.2,0,2,0,214.404797834875
14331,2016-10-22 04:00:00,7.6,0,2,0,242.10769363877165
14332,2016-10-29 04:00:00,3.0,0,2,0,256.68736716134043
14333,2016-10-01 05:00:00,9.1,0,2,0,228.27899435635027
14334,2016-10-08 05:00:00,-0.6,0,2,0,313.4316856154738
14335,2016-10-15 05:00:00,9.5,0,2,0,211.21455903332074
14336,2016-10-22 05:00:00,7.1,0,2,0,240.9862584171689
14337,2016-10-29 05:00:00,3.0,0,2,0,318.4695219253786
14338,2016-10-01 06:00:00,9.2,0,2,0,315.9757877624776
14339,2016-10-08 06:00:00,-1.5,0,2,0,400.5838715558531
14340,2016-10-15 06:00:00,9.4,0,2,0,287.48204006498077
14341,2016-10-22 06:00:00,6.6,0,2,0,348.91147975484347
14342,2016-10-29 06:00:00,2.9,0,2,0,332.657799440748
14343,2016-10-01 07:00:00,9.5,58,2,0,1434.610166350502
14344,2016-10-08 07:00:00,-1.4,41,2,0,1637.3333371653048
14345,2016-10-15 07:00:00,9.1,4,2,0,1424.671874691153
14346,2016-10-22 07:00:00,7.5,11,2,0,1446.7966306257053
14347,2016-10-29 07:00:00,2.7,0,2,0,1504.4817525373649
14348,2016-10-01 08:00:00,12.6,217,2,0,1621.5295766559293
14349,2016-10-08 08:00:00,-0.6,197,2,0,1845.0286077021383
14350,2016-10-15 08:00:00,10.1,121,2,0,1660.2252495556195
14351,2016-10-22 08:00:00,7.5,43,2,0,1692.847846644967
14352,2016-10-29 08:00:00,2.6,8,2,0,1768.2484128622655
14353,2016-10-01 09:00:00,15.8,378,2,0,822.4857235439083
14354,2016-10-08 09:00:00,1.8,360,2,0,1073.1776202552724
14355,2016-10-15 09:00:00,13.4,331,2,0,1009.9110003890078
14356,2016-10-22 09:00:00,8.2,219,2,0,986.656432647543
14357,2016-10-29 09:00:00,3.0,26,2,0,1079.9984621740557
14358,2016-10-01 12:00:00,22.6,630,2,0,1181.598273112863
14359,2016-10-08 12:00:00,7.6,611,2,0,1372.3091772236667
14360,2016-10-15 12:00:00,17.5,575,2,0,1238.17083837037
14361,2016-10-22 12:00:00,16.9,529,2,0,1232.036264293821
14362,2016-10-29 12:00:00,4.7,121,2,0,1340.1824254328023
14363,2016-10-01 13:00:00,24.0,613,2,0,781.1430283890091
14364,2016-10-08 13:00:00,8.9,590,2,0,953.2349331887195
14365,2016-10-15 13:00:00,17.9,556,2,0,812.6990759495247
14366,2016-10-22 13:00:00,17.9,507,2,0,835.8327303597945
14367,2016-10-29 13:00:00,5.0,89,2,0,967.3405363807053
14368,2016-10-01 14:00:00,25.0,545,2,0,887.2091005659644
14369,2016-10-08 14:00:00,10.2,526,2,0,948.6048396206783
14370,2016-10-15 14:00:00,18.6,472,2,0,852.8686466424575
14371,2016-10-22 14:00:00,18.9,433,2,0,867.4200446251457
14372,2016-10-29 14:00:00,5.2,88,2,0,1005.7185549024261
14373,2016-10-01 15:00:00,25.4,430,2,0,991.1312668183657
14374,2016-10-08 15:00:00,10.9,367,2,0,941.9787470470421
14375,2016-10-15 15:00:00,18.6,348,2,0,881.7257765800686
14376,2016-10-22 15:00:00,18.2,312,2,0,908.6635099198585
14377,2016-10-29 15:00:00,5.2,63,2,0,1032.422637119341
14378,2016-10-01 16:00:00,25.1,277,2,0,999.0912890590973
14379,2016-10-08 16:00:00,11.1,250,2,0,1011.289735641227
14380,2016-10-15 16:00:00,18.3,207,2,0,922.3810789875214
14381,2016-10-22 16:00:00,15.8,163,2,0,1008.0541385921231
14382,2016-10-29 16:00:00,4.8,16,2,0,1080.4977865608848
14383,2016-10-01 17:00:00,23.9,114,2,0,936.410604051323
14384,2016-10-08 17:00:00,10.1,75,2,0,958.1418168541701
14385,2016-10-15 17:00:00,17.1,55,2,0,909.2739993238997
14386,2016-10-22 17:00:00,13.4,29,2,0,916.5221531622153
14387,2016-10-29 17:00:00,4.6,0,2,0,1049.551466601479
14388,2016-10-02 02:00:00,16.9,0,2,0,121.24979654650218
14389,2016-10-02 02:00:00,13.3,0,2,0,203.80943020283303
14390,2016-10-09 02:00:00,5.0,0,2,0,265.1179815187901
14391,2016-10-09 02:00:00,17.8,0,2,0,148.58588221830342
14392,2016-10-16 02:00:00,10.6,0,2,0,222.24037910695853
14393,2016-10-16 02:00:00,8.8,0,2,0,269.18405035005344
14394,2016-10-23 02:00:00,4.5,0,2,0,287.11687234673906
14395,2016-10-23 02:00:00,5.1,0,2,0,281.5895947708252
14396,2016-10-30 02:00:00,5.2,0,2,0,250.1444957352316
14397,2016-10-30 02:00:00,8.2,0,2,0,237.32161909543464
14398,2016-10-02 18:00:00,19.2,4,2,0,1312.730250981617
14399,2016-10-09 18:00:00,18.6,0,2,0,1376.3393648595609
14400,2016-10-16 18:00:00,12.4,0,2,0,1384.2246470152475
14401,2016-10-23 18:00:00,7.5,0,2,0,1521.4680055767947
14402,2016-10-30 18:00:00,9.6,0,2,0,1488.1235154688627
14403,2016-10-02 19:00:00,18.2,0,2,0,3229.182329079199
14404,2016-10-09 19:00:00,18.2,0,2,0,3154.547174835132
14405,2016-10-16 19:00:00,10.2,0,2,0,3243.5458850909836
14406,2016-10-23 19:00:00,6.3,0,2,0,3351.5378406241593
14407,2016-10-30 19:00:00,8.6,0,2,0,3293.191293893952
14408,2016-10-02 21:00:00,16.0,0,2,0,2794.0753927641967
14409,2016-10-09 21:00:00,17.3,0,2,0,2737.653838786793
14410,2016-10-16 21:00:00,6.9,0,2,0,2886.521063948965
14411,2016-10-23 21:00:00,3.0,0,2,0,2897.670611791661
14412,2016-10-30 21:00:00,7.9,0,2,0,2818.6728284310802
14413,2016-10-02 22:00:00,14.6,0,2,0,1715.9542072491738
14414,2016-10-09 22:00:00,16.4,0,2,0,1687.5979072349508
14415,2016-10-16 22:00:00,5.6,0,2,0,1771.8830607684922
14416,2016-10-23 22:00:00,3.2,0,2,0,1808.4425459539648
14417,2016-10-30 22:00:00,7.3,0,2,0,1797.4952218776875
14418,2016-10-02 23:00:00,13.5,0,2,0,1144.6219084700906
14419,2016-10-09 23:00:00,13.4,0,2,0,1113.517548677952
14420,2016-10-16 23:00:00,5.0,0,2,0,1249.7598872201913
14421,2016-10-23 23:00:00,3.0,0,2,0,1317.406824031642
14422,2016-10-30 23:00:00,6.2,0,2,0,1288.096609470812
14423,2016-10-02 01:00:00,14.1,0,2,0,210.9877263334593
14424,2016-10-02 01:00:00,18.2,503,2,0,187.3475074993026
14425,2016-10-09 01:00:00,4.7,0,2,0,303.446551791256
14426,2016-10-09 01:00:00,12.6,475,2,0,256.8868667034165
14427,2016-10-16 01:00:00,11.5,0,2,0,246.58298176036965
14428,2016-10-16 01:00:00,12.6,135,2,0,230.1739813716478
14429,2016-10-23 01:00:00,6.3,0,2,0,303.6247624129071
14430,2016-10-23 01:00:00,2.6,127,2,0,342.2300209096625
14431,2016-10-30 01:00:00,6.3,110,2,0,311.6967294478265
14432,2016-10-30 01:00:00,5.1,0,2,0,320.097133044264
14433,2016-10-02 03:00:00,13.8,0,2,0,140.16455758236867
14434,2016-10-09 03:00:00,5.3,0,2,0,289.55211620077125
14435,2016-10-16 03:00:00,9.9,0,2,0,211.57267702945484
14436,2016-10-23 03:00:00,4.4,0,2,0,341.9832306399554
14437,2016-10-30 03:00:00,5.3,0,2,0,277.37926739346113
14438,2016-10-02 04:00:00,14.4,0,2,0,154.2907141353536
14439,2016-10-09 04:00:00,5.2,0,2,0,245.65988153491367
14440,2016-10-16 04:00:00,8.9,0,2,0,217.89009247205695
14441,2016-10-23 04:00:00,3.7,0,2,0,227.89791934850882
14442,2016-10-30 04:00:00,5.4,0,2,0,223.52264512886518
14443,2016-10-02 05:00:00,15.1,0,2,0,160.79061213009345
14444,2016-10-09 05:00:00,4.7,0,2,0,286.045631766049
14445,2016-10-16 05:00:00,8.9,0,2,0,286.88943746782337
14446,2016-10-23 05:00:00,2.8,0,2,0,330.4472684357113
14447,2016-10-30 05:00:00,5.3,0,2,0,287.8649594133153
14448,2016-10-02 06:00:00,14.7,0,2,0,206.10217389827716
14449,2016-10-09 06:00:00,5.1,0,2,0,388.1162944833682
14450,2016-10-16 06:00:00,9.3,0,2,0,328.47034683225274
14451,2016-10-23 06:00:00,2.7,0,2,0,354.5301430782046
14452,2016-10-30 06:00:00,5.6,0,2,0,372.9884319589163
14453,2016-10-02 07:00:00,14.2,20,2,0,1535.3901084690806
14454,2016-10-09 07:00:00,4.7,32,2,0,1681.8790637532115
14455,2016-10-16 07:00:00,10.1,0,2,0,1632.1905307509917
14456,2016-10-23 07:00:00,1.9,12,2,0,1747.7901339189007
14457,2016-10-30 07:00:00,5.5,0,2,0,1742.858592321367
14458,2016-10-02 08:00:00,15.3,225,2,0,1820.1374108176597
14459,2016-10-09 08:00:00,6.3,175,2,0,1974.3685252206978
14460,2016-10-16 08:00:00,10.5,45,2,0,1928.1077420163854
14461,2016-10-23 08:00:00,-0.1,64,2,0,1987.3160451452725
14462,2016-10-30 08:00:00,5.6,11,2,0,1977.319409577912
14463,2016-10-02 09:00:00,16.7,379,2,0,1066.8781516305435
14464,2016-10-09 09:00:00,8.9,306,2,0,1134.306137793074
14465,2016-10-16 09:00:00,11.4,63,2,0,1149.7017348816673
14466,2016-10-23 09:00:00,0.8,130,2,0,1232.6069698285924
14467,2016-10-30 09:00:00,5.8,52,2,0,1127.1692995315414
14468,2016-10-02 12:00:00,21.1,623,2,0,1390.8017174392253
14469,2016-10-09 12:00:00,19.0,586,2,0,1328.9521096762157
14470,2016-10-16 12:00:00,14.0,171,2,0,1452.1146193517168
14471,2016-10-23 12:00:00,6.5,529,2,0,1539.5190371892836
14472,2016-10-30 12:00:00,8.8,261,2,0,1451.6298616849836
14473,2016-10-02 13:00:00,21.8,605,2,0,955.4670220345688
14474,2016-10-09 13:00:00,21.4,584,2,0,914.9319667904972
14475,2016-10-16 13:00:00,14.4,249,2,0,978.9638651420582
14476,2016-10-23 13:00:00,8.5,505,2,0,1064.5032457978223
14477,2016-10-30 13:00:00,10.6,357,2,0,1040.5511475324433
14478,2016-10-02 14:00:00,22.0,538,2,0,1001.2113012827695
14479,2016-10-09 14:00:00,23.2,511,2,0,995.7842694376525
14480,2016-10-16 14:00:00,17.1,333,2,0,1039.5383957396348
14481,2016-10-23 14:00:00,10.2,433,2,0,1122.7200264719818
14482,2016-10-30 14:00:00,11.7,331,2,0,1047.8994195604992
14483,2016-10-02 15:00:00,21.7,321,2,0,962.9110018167738
14484,2016-10-09 15:00:00,24.6,393,2,0,1020.0915431697075
14485,2016-10-16 15:00:00,18.9,313,2,0,1011.450220739561
14486,2016-10-23 15:00:00,10.8,322,2,0,1153.4191141266392
14487,2016-10-30 15:00:00,13.0,246,2,0,1088.325904249067
14488,2016-10-02 16:00:00,21.4,270,2,0,1049.4166758233
14489,2016-10-09 16:00:00,24.0,226,2,0,1114.7211058576595
14490,2016-10-16 16:00:00,17.4,185,2,0,1099.6497078474354
14491,2016-10-23 16:00:00,10.6,150,2,0,1120.692941835449
14492,2016-10-30 16:00:00,12.0,51,2,0,1117.6441598974595
14493,2016-10-02 17:00:00,20.4,95,2,0,999.2116514031312
14494,2016-10-09 17:00:00,21.8,66,2,0,1022.9132401217485
14495,2016-10-16 17:00:00,16.0,38,2,0,1022.6990967405089
14496,2016-10-23 17:00:00,8.9,17,2,0,1167.3687890516148
14497,2016-10-30 17:00:00,10.2,2,2,0,1039.701048813266
14498,2016-10-03 02:00:00,12.3,0,2,0,203.7214869851073
14499,2016-10-03 02:00:00,14.7,0,2,0,131.45863617717458
14500,2016-10-10 02:00:00,3.2,0,2,0,258.9870597476515
14501,2016-10-10 02:00:00,5.4,0,2,0,251.26329000581896
14502,2016-10-17 02:00:00,8.2,0,2,0,258.6659435100716
14503,2016-10-17 02:00:00,8.2,0,2,0,225.8419772758228
14504,2016-10-24 02:00:00,1.9,0,2,0,280.04571517042433
14505,2016-10-24 02:00:00,7.5,0,2,0,255.30168830531431
14506,2016-10-31 02:00:00,6.2,0,2,0,296.9840704572923
14507,2016-10-31 02:00:00,9.2,0,2,0,204.97200690466894
14508,2016-10-03 18:00:00,14.9,0,2,0,904.1036021932322
14509,2016-10-10 18:00:00,5.0,0,2,0,1014.1258949436599
14510,2016-10-17 18:00:00,7.9,0,2,0,940.4010349468398
14511,2016-10-24 18:00:00,9.4,0,2,0,908.3496008236734
14512,2016-10-31 18:00:00,11.0,0,2,0,905.3297084487648
14513,2016-10-03 19:00:00,14.8,0,2,0,1981.458167467339
14514,2016-10-10 19:00:00,4.3,0,2,0,2106.386675965574
14515,2016-10-17 19:00:00,8.6,0,2,0,2050.7931408078134
14516,2016-10-24 19:00:00,8.5,0,2,0,2017.8191386138278
14517,2016-10-31 19:00:00,10.1,0,2,0,1964.1447659686912
14518,2016-10-03 21:00:00,14.4,0,2,0,1683.4059513473062
14519,2016-10-10 21:00:00,2.3,0,2,0,1898.5507258562936
14520,2016-10-17 21:00:00,7.8,0,2,0,1726.8812149917549
14521,2016-10-24 21:00:00,7.3,0,2,0,1817.558250781702
14522,2016-10-31 21:00:00,8.4,0,2,0,1806.0782566465593
14523,2016-10-03 22:00:00,14.5,0,2,0,999.2612114340592
14524,2016-10-10 22:00:00,1.2,0,2,0,1222.0591249581928
14525,2016-10-17 22:00:00,7.3,0,2,0,1132.9519513329453
14526,2016-10-24 22:00:00,6.7,0,2,0,1170.4792251966412
14527,2016-10-31 22:00:00,8.0,0,2,0,1078.8479076824126
14528,2016-10-03 23:00:00,13.8,0,2,0,710.1225735613637
14529,2016-10-10 23:00:00,0.9,0,2,0,856.1042656781464
14530,2016-10-17 23:00:00,7.7,0,2,0,800.2979841826602
14531,2016-10-24 23:00:00,6.3,0,2,0,810.5334423831691
14532,2016-10-31 23:00:00,6.4,0,2,0,797.7706341872175
14533,2016-10-03 01:00:00,14.4,78,2,0,216.95053481092896
14534,2016-10-03 01:00:00,12.5,0,2,0,224.80489821546746
14535,2016-10-10 01:00:00,7.5,0,2,0,256.85644985869226
14536,2016-10-10 01:00:00,4.6,402,2,0,328.67677818954445
14537,2016-10-17 01:00:00,6.8,0,2,0,296.4782722574426
14538,2016-10-17 01:00:00,8.0,114,2,0,302.6853480075163
14539,2016-10-24 01:00:00,5.4,282,2,0,342.20104946682915
14540,2016-10-24 01:00:00,2.1,0,2,0,321.44786885659573
14541,2016-10-31 01:00:00,6.2,0,2,0,252.43238935988037
14542,2016-10-31 01:00:00,7.2,58,2,0,257.8553646412348
14543,2016-10-03 03:00:00,12.5,0,2,0,141.50346264551823
14544,2016-10-10 03:00:00,4.0,0,2,0,261.92388115780125
14545,2016-10-17 03:00:00,6.6,0,2,0,241.13116990564987
14546,2016-10-24 03:00:00,1.2,0,2,0,325.25233796498435
14547,2016-10-31 03:00:00,5.8,0,2,0,244.75076976460255
14548,2016-10-03 04:00:00,12.1,0,2,0,187.09496722672407
14549,2016-10-10 04:00:00,3.4,0,2,0,254.38721186787842
14550,2016-10-17 04:00:00,5.8,0,2,0,263.85823357729475
14551,2016-10-24 04:00:00,0.6,0,2,0,311.7373045729185
14552,2016-10-31 04:00:00,5.7,0,2,0,196.6887644860414
14553,2016-10-03 05:00:00,12.2,0,2,0,236.92641877583873
14554,2016-10-10 05:00:00,2.8,0,2,0,337.4523768717013
14555,2016-10-17 05:00:00,5.5,0,2,0,271.2522324364785
14556,2016-10-24 05:00:00,0.5,0,2,0,289.8602164402003
14557,2016-10-31 05:00:00,5.3,0,2,0,310.028461650333
14558,2016-10-03 06:00:00,12.8,0,2,0,213.43859921533786
14559,2016-10-10 06:00:00,2.3,0,2,0,344.57157601276015
14560,2016-10-17 06:00:00,6.2,0,2,0,305.28409467852214
14561,2016-10-24 06:00:00,-0.1,0,2,0,337.2774647191055
14562,2016-10-31 06:00:00,5.5,0,2,0,303.78353738612094
14563,2016-10-03 07:00:00,12.4,0,2,0,984.8129672507756
14564,2016-10-10 07:00:00,2.0,15,2,0,1149.9818904276137
14565,2016-10-17 07:00:00,6.4,1,2,0,1141.7501191212955
14566,2016-10-24 07:00:00,0.7,0,2,0,1130.9732606539096
14567,2016-10-31 07:00:00,5.3,0,2,0,1112.750301043359
14568,2016-10-03 08:00:00,13.0,13,2,0,1181.7593851759457
14569,2016-10-10 08:00:00,2.6,126,2,0,1268.0493457421264
14570,2016-10-17 08:00:00,6.3,55,2,0,1232.2519035050618
14571,2016-10-24 08:00:00,1.7,35,2,0,1297.195837304181
14572,2016-10-31 08:00:00,5.3,7,2,0,1221.6260220101508
14573,2016-10-03 09:00:00,13.4,53,2,0,723.4892143602618
14574,2016-10-10 09:00:00,3.4,244,2,0,874.6143754310519
14575,2016-10-17 09:00:00,7.1,89,2,0,723.9350924635243
14576,2016-10-24 09:00:00,3.5,150,2,0,825.2944750608689
14577,2016-10-31 09:00:00,6.1,32,2,0,732.5486967145304
14578,2016-10-03 12:00:00,15.2,17,2,0,871.7292469967485
14579,2016-10-10 12:00:00,7.8,579,2,0,984.8307867348863
14580,2016-10-17 12:00:00,9.9,82,2,0,929.2656803919333
14581,2016-10-24 12:00:00,9.1,415,2,0,979.1964886139144
14582,2016-10-31 12:00:00,8.8,89,2,0,944.4519425371883
14583,2016-10-03 13:00:00,14.5,125,2,0,622.2373450567616
14584,2016-10-10 13:00:00,8.7,530,2,0,671.7521007670866
14585,2016-10-17 13:00:00,10.9,123,2,0,566.6750802047867
14586,2016-10-24 13:00:00,10.5,480,2,0,734.3373088251652
14587,2016-10-31 13:00:00,10.2,303,2,0,707.125605853503
14588,2016-10-03 14:00:00,15.0,79,2,0,637.0746242990108
14589,2016-10-10 14:00:00,9.5,452,2,0,741.4174528833502
14590,2016-10-17 14:00:00,11.1,91,2,0,661.8325377876495
14591,2016-10-24 14:00:00,11.4,282,2,0,671.1765128588429
14592,2016-10-31 14:00:00,12.1,307,2,0,669.1836676694688
14593,2016-10-03 15:00:00,15.2,18,2,0,664.5569202388117
14594,2016-10-10 15:00:00,9.5,340,2,0,735.2039250910833
14595,2016-10-17 15:00:00,10.5,56,2,0,679.1694142595238
14596,2016-10-24 15:00:00,11.4,173,2,0,706.1696289085611
14597,2016-10-31 15:00:00,11.5,222,2,0,710.9141935763828
14598,2016-10-03 16:00:00,15.2,0,2,0,725.545419062541
14599,2016-10-10 16:00:00,9.0,187,2,0,791.1953128923731
14600,2016-10-17 16:00:00,9.8,27,2,0,778.5544420146823
14601,2016-10-24 16:00:00,11.3,49,2,0,696.4739988174978
14602,2016-10-31 16:00:00,12.0,111,2,0,735.689548855785
14603,2016-10-03 17:00:00,15.2,1,2,0,648.1267673516354
14604,2016-10-10 17:00:00,6.4,17,2,0,737.1837716808229
14605,2016-10-17 17:00:00,8.7,8,2,0,757.7843138932374
14606,2016-10-24 17:00:00,10.0,5,2,0,718.9107961251116
